id,date,product,quantity,price
0545,2025-11-22,Mini Kit 86,13,403.25
0546,2025-11-03,Elite Café 98,34,54.64
0547,2026-04-20,Premium Tênis 80,36,165.78
0548,2025-09-06,Giga Fone 74,29,212.40
0549,2026-01-13,Smart Set 54,35,122.29
0550,2026-04-04,Eco Bicicleta 30,36,455.43
0551,2025-12-17,Giga Fone 96,43,412.22
0552,2025-09-06,Pro Sofá 37,27,302.73
0553,2025-12-17,Smart Café 1,48,468.30
0554,2026-05-13,Mini Sofá 24,46,215.92
0555,2026-04-16,Maxi Crema 82,24,133.81
0556,2025-06-12,Basic Kit 32,34,276.98
0557,2025-11-22,Premium Bicicleta 71,11,465.51
0558,2025-12-14,Elite Café 42,25,482.86
0559,2026-05-18,Giga Kit 74,8,267.94
0560,2025-11-14,Pro Tênis 93,48,89.75
0561,2025-06-19,Pro Tênis 9,20,284.31
0562,2025-11-26,Pro Crema 13,41,165.53
0563,2025-07-11,Elite Crema 50,15,98.46
0564,2025-10-05,Elite Kit 29,36,317.35
0565,2025-06-06,Smart Dicionário 42,45,437.71
0566,2025-08-18,Premium Set 39,20,468.01
0567,2025-07-04,Giga Kit 34,10,219.22
0568,2026-04-01,Smart Sofá 87,26,213.87
0569,2025-12-22,Maxi Café 48,30,479.50
0570,2025-08-12,Maxi Set 17,16,103.88
0571,2025-07-19,Premium Crema 68,22,356.22
0572,2025-12-22,Elite Kit 42,11,184.12
0573,2025-09-17,Eco Tênis 35,23,428.21
0574,2025-09-22,Eco Sofá 9,33,246.13
0575,2025-06-28,Smart Dicionário 2,35,439.96
0576,2025-10-27,Mini Kit 58,38,106.11
0577,2025-12-28,Giga Crema 2,48,320.23
0578,2025-08-19,Smart Crema 57,28,24.35
0579,2026-05-11,Elite Set 72,34,35.49
0580,2025-12-06,Ultra Kit 92,8,284.92
0581,2025-07-06,Elite Dicionário 87,22,421.35
0582,2025-07-19,Maxi Fone 95,18,299.38
0583,2025-07-18,Basic Bicicleta 70,10,7.36
0584,2025-11-28,Basic Café 97,11,172.60
0585,2025-10-25,Mini Bicicleta 70,28,53.85
0586,2025-11-16,Pro Fone 23,8,229.00
0587,2025-08-15,Elite Dicionário 56,6,148.07
0588,2025-09-03,Giga Fone 78,7,45.60
0589,2025-10-15,Giga Café 85,22,266.76
0590,2025-07-05,Pro Dicionário 70,12,288.95
0591,2026-01-29,Smart Dicionário 25,11,195.31
0592,2025-06-29,Pro Tênis 66,41,367.92
0593,2025-08-02,Eco Sofá 69,13,445.63
0594,2026-01-27,Ultra Pack 18,27,77.54
0595,2026-01-05,Giga Kit 64,24,204.40
0596,2025-07-14,Basic Fone 79,10,15.63
0597,2026-05-22,Giga Set 17,20,193.03
0598,2025-11-02,Mini Café 83,29,76.84
0599,2025-07-16,Basic Fone 70,50,119.92
0600,2025-08-30,Premium Fone 45,38,380.91
0601,2026-02-13,Maxi Sofá 41,21,22.26
0602,2025-09-18,Elite Pack 56,39,63.99
0603,2026-03-25,Giga Bicicleta 42,39,156.68
0604,2025-10-03,Ultra Pack 54,33,460.77
0605,2026-03-03,Eco Pack 87,2,82.80
0606,2025-08-08,Ultra Café 35,32,307.57
0607,2026-03-01,Mini Pack 7,46,76.67
0608,2025-06-27,Maxi Sofá 81,5,73.59
0609,2025-10-12,Pro Crema 38,11,180.02
0610,2025-11-09,Smart Bicicleta 37,28,107.68
0611,2025-07-25,Maxi Kit 23,14,285.64
0612,2026-03-17,Ultra Sofá 34,49,175.75
0613,2025-06-04,Pro Sofá 42,39,261.21
0614,2025-05-31,Ultra Set 60,6,57.59
0615,2025-12-22,Maxi Fone 24,18,287.97
0616,2025-09-14,Smart Kit 89,18,340.53
0617,2025-12-21,Pro Tênis 84,45,200.40
0618,2025-08-06,Maxi Crema 94,22,199.73
0619,2026-05-18,Basic Sofá 35,15,335.40
0620,2025-08-28,Smart Set 39,12,455.26
0621,2026-05-25,Giga Crema 50,49,375.50
0622,2025-11-20,Giga Fone 39,35,438.32
0623,2025-06-07,Ultra Dicionário 85,33,77.48
0624,2026-03-15,Elite Kit 13,33,494.35
0625,2025-07-21,Giga Crema 67,25,59.81
0626,2026-05-04,Premium Kit 98,7,249.26
0627,2026-04-16,Giga Sofá 95,13,226.98
0628,2026-02-24,Premium Dicionário 34,4,335.70
0629,2026-05-21,Maxi Fone 8,17,25.48
0630,2025-05-29,Elite Crema 17,7,481.27
0631,2025-07-30,Basic Set 93,44,275.80
0632,2026-05-12,Giga Crema 47,3,456.85
0633,2025-12-25,Ultra Crema 15,46,298.63
0634,2026-02-16,Elite Dicionário 29,29,140.12
0635,2025-09-24,Giga Fone 40,21,66.61
0636,2025-08-26,Elite Sofá 62,15,323.18
0637,2025-11-21,Basic Bicicleta 91,1,305.79
0638,2025-08-17,Pro Pack 69,41,128.29
0639,2026-04-21,Basic Sofá 43,47,122.25
0640,2025-08-30,Basic Fone 5,27,170.76
0641,2026-05-25,Maxi Crema 4,12,124.85
0642,2025-12-19,Premium Bicicleta 93,14,84.71
0643,2026-01-10,Ultra Tênis 47,7,148.27
0644,2025-11-23,Premium Fone 2,5,88.00
0645,2025-07-16,Smart Tênis 62,47,413.97
0646,2025-08-02,Elite Tênis 12,43,143.16
0647,2026-03-22,Maxi Crema 31,9,462.28
0648,2025-08-28,Mini Kit 32,10,110.38
0649,2025-08-10,Ultra Kit 60,26,259.88
0650,2025-08-23,Smart Crema 72,30,120.63
0651,2026-03-23,Elite Café 66,18,109.81
0652,2026-03-26,Premium Crema 76,43,128.44
0653,2025-05-29,Mini Crema 7,13,364.46
0654,2025-09-12,Basic Sofá 32,36,468.78
0655,2025-07-10,Mini Tênis 93,7,434.71
0656,2025-11-25,Pro Pack 29,1,42.78
0657,2026-05-12,Maxi Set 27,27,35.41
0658,2026-02-19,Maxi Kit 10,22,171.67
0659,2026-05-25,Mini Pack 21,15,67.27
0660,2025-09-13,Smart Dicionário 42,8,56.11
0661,2025-07-23,Pro Kit 10,29,363.06
0662,2026-02-21,Premium Pack 33,37,157.99
0663,2026-01-01,Giga Set 6,41,317.15
0664,2026-03-15,Pro Tênis 13,48,252.13
0665,2025-10-19,Pro Bicicleta 50,3,240.31
0666,2025-10-03,Giga Sofá 15,41,495.47
0667,2025-12-26,Ultra Crema 15,1,263.86
0668,2025-08-22,Ultra Sofá 3,20,248.41
0669,2025-10-21,Maxi Pack 70,11,147.91
0670,2025-08-25,Eco Bicicleta 5,44,96.14
0671,2026-03-04,Premium Kit 42,18,392.90
0672,2025-12-21,Eco Fone 52,11,180.84
0673,2025-11-04,Premium Crema 27,23,156.67
0674,2026-04-05,Giga Pack 4,49,496.91
0675,2025-12-19,Mini Set 44,36,399.98
0676,2026-05-07,Mini Kit 22,17,482.37
0677,2025-06-05,Mini Pack 34,38,270.65
0678,2026-05-16,Pro Crema 24,10,214.34
0679,2025-12-24,Mini Kit 80,48,114.81
0680,2025-12-02,Giga Tênis 85,30,458.86
0681,2026-04-27,Ultra Café 1,18,209.00
0682,2026-04-23,Premium Sofá 83,12,384.91
0683,2025-12-21,Mini Pack 45,36,479.62
0684,2025-11-17,Eco Dicionário 49,49,479.13
0685,2026-04-04,Eco Café 22,24,126.79
0686,2025-05-31,Premium Café 3,1,121.55
0687,2026-03-27,Eco Set 68,29,392.99
0688,2026-03-14,Premium Dicionário 81,12,178.37
0689,2025-08-21,Basic Bicicleta 41,5,7.17
0690,2026-04-21,Smart Bicicleta 88,27,411.18
0691,2026-01-15,Smart Tênis 14,14,89.41
0692,2025-07-15,Pro Kit 83,38,314.34
0693,2025-09-01,Elite Crema 29,11,108.00
0694,2026-02-25,Giga Sofá 78,45,474.90
0695,2026-04-17,Pro Dicionário 17,35,361.48
0696,2025-09-14,Giga Pack 6,44,18.05
0697,2026-01-28,Basic Kit 40,13,139.43
0698,2026-03-30,Premium Bicicleta 88,19,154.46
0699,2025-07-31,Ultra Set 83,13,349.48
0700,2026-01-17,Maxi Bicicleta 3,7,10.78
0701,2025-09-03,Mini Tênis 36,42,96.39
0702,2026-02-01,Maxi Dicionário 47,7,321.60
0703,2025-08-16,Ultra Sofá 35,13,445.09
0704,2026-02-18,Maxi Café 6,6,408.74
0705,2026-05-25,Smart Pack 13,44,232.93
0706,2025-10-31,Eco Café 56,47,116.23
0707,2025-07-04,Pro Dicionário 53,12,211.04
0708,2025-09-24,Eco Fone 82,45,390.23
0709,2026-02-27,Mini Crema 6,29,253.87
0710,2026-04-25,Elite Tênis 2,47,193.31
0711,2025-07-21,Pro Dicionário 64,42,181.99
0712,2025-08-12,Elite Tênis 97,47,366.70
0713,2025-07-12,Ultra Café 3,7,443.00
0714,2026-02-17,Giga Café 86,32,340.65
0715,2026-03-01,Elite Dicionário 72,37,110.70
0716,2025-08-23,Giga Set 5,37,55.22
0717,2025-10-19,Elite Sofá 19,43,447.44
0718,2025-10-08,Giga Sofá 34,44,257.82
0719,2026-01-25,Pro Set 21,11,24.45
0720,2026-04-27,Giga Tênis 12,33,351.10
0721,2026-04-12,Smart Set 36,17,144.40
0722,2026-05-23,Ultra Dicionário 37,48,460.51
0723,2026-02-01,Premium Pack 54,30,32.62
0724,2025-08-10,Mini Set 8,50,444.93
0725,2026-02-04,Elite Tênis 14,22,117.00
0726,2025-09-11,Premium Pack 42,13,238.03
0727,2025-10-27,Mini Tênis 90,50,31.39
0728,2025-08-28,Pro Crema 21,26,119.28
0729,2025-12-12,Premium Fone 68,27,400.82
0730,2026-05-03,Mini Pack 21,17,63.10
0731,2025-07-01,Mini Pack 49,23,241.93
0732,2025-11-20,Pro Kit 4,13,267.54
0733,2025-09-30,Mini Kit 27,9,352.82
0734,2025-10-25,Basic Fone 34,8,95.81
0735,2026-04-26,Pro Fone 28,4,85.15
0736,2025-10-21,Maxi Sofá 96,45,197.78
0737,2026-04-19,Giga Bicicleta 52,6,323.43
0738,2025-11-26,Ultra Pack 33,31,287.91
0739,2025-10-04,Ultra Café 21,40,426.66
0740,2025-07-10,Maxi Dicionário 2,23,131.17
0741,2026-03-31,Giga Tênis 51,12,122.10
0742,2025-12-03,Giga Sofá 75,36,253.37
0743,2025-06-03,Basic Tênis 87,32,293.16
0744,2025-11-22,Giga Bicicleta 40,36,250.27
0745,2026-02-25,Basic Sofá 17,25,303.25
0746,2026-02-14,Smart Set 50,27,74.30
0747,2026-04-04,Mini Café 61,36,316.84
0748,2026-05-04,Basic Pack 38,4,368.40
0749,2025-07-06,Ultra Dicionário 45,48,289.53
0750,2026-03-29,Eco Tênis 6,43,158.87
0751,2026-02-17,Elite Kit 47,27,333.53
0752,2025-12-11,Giga Tênis 47,10,83.39
0753,2026-01-02,Premium Café 16,22,242.57
0754,2026-04-10,Smart Tênis 33,2,60.98
0755,2026-01-30,Ultra Pack 47,22,299.95
0756,2025-07-10,Ultra Bicicleta 71,2,312.86
0757,2026-03-05,Pro Sofá 76,11,253.01
0758,2026-04-11,Giga Pack 44,8,281.50
0759,2025-11-09,Eco Dicionário 89,50,366.58
0760,2026-02-01,Elite Fone 13,20,160.62
0761,2025-11-30,Pro Crema 22,43,58.56
0762,2025-07-28,Ultra Bicicleta 93,32,270.67
0763,2025-06-14,Ultra Sofá 79,3,439.96
0764,2025-10-09,Premium Tênis 71,13,53.44
0765,2026-03-14,Maxi Crema 70,38,30.27
0766,2025-08-12,Giga Set 15,30,366.49
0767,2025-08-17,Maxi Tênis 82,42,389.37
0768,2026-02-12,Premium Café 22,42,421.81
0769,2026-01-22,Basic Sofá 57,44,260.42
0770,2026-05-06,Elite Dicionário 96,47,386.18
0771,2025-11-22,Premium Café 42,20,105.79
0772,2025-07-27,Pro Kit 86,5,107.13
0773,2026-01-06,Smart Dicionário 12,29,366.93
0774,2025-09-22,Mini Dicionário 47,41,485.46
0775,2025-09-18,Pro Fone 43,23,20.50
0776,2025-10-05,Giga Sofá 70,7,437.58
0777,2025-06-19,Premium Tênis 15,46,273.28
0778,2025-07-09,Pro Crema 77,2,11.37
0779,2025-10-14,Mini Dicionário 98,33,104.18
0780,2025-09-17,Premium Tênis 34,3,479.28
0781,2025-11-25,Giga Café 55,10,263.12
0782,2026-05-13,Giga Crema 38,2,266.15
0783,2026-02-14,Maxi Kit 11,29,485.07
0784,2026-04-06,Mini Café 49,16,248.16
0785,2025-08-13,Ultra Dicionário 11,28,480.42
0786,2026-01-09,Mini Pack 71,43,215.92
0787,2026-05-11,Mini Dicionário 22,47,487.96
0788,2026-01-09,Giga Pack 47,33,289.60
0789,2025-11-04,Ultra Set 57,19,368.51
0790,2025-09-24,Basic Fone 90,50,305.82
0791,2026-03-21,Giga Café 26,18,78.89
0792,2026-03-29,Smart Fone 53,11,24.17
0793,2025-10-16,Elite Dicionário 81,23,200.87
0794,2026-04-02,Elite Dicionário 36,47,247.43
0795,2026-03-13,Eco Fone 49,38,191.81
0796,2026-04-25,Smart Tênis 43,46,364.35
0797,2026-03-22,Premium Bicicleta 27,45,192.15
0798,2026-01-17,Basic Bicicleta 29,50,137.40
0799,2026-03-27,Elite Sofá 86,35,419.18
0800,2025-11-04,Giga Fone 41,30,160.60
0801,2026-04-04,Maxi Pack 38,47,426.84
0802,2025-09-26,Maxi Pack 1,14,485.97
0803,2025-08-08,Giga Kit 33,22,59.77
0804,2025-11-17,Premium Fone 86,12,296.78
0805,2026-03-01,Ultra Tênis 78,20,440.88
0806,2025-08-14,Basic Fone 24,10,43.23
0807,2025-09-03,Smart Dicionário 90,41,23.85
0808,2026-05-08,Elite Pack 47,11,414.38
0809,2026-02-28,Premium Crema 89,13,281.84
0810,2025-07-15,Ultra Fone 56,47,96.63
0811,2026-04-17,Mini Set 78,50,455.02
0812,2026-04-15,Ultra Kit 24,23,197.61
0813,2025-12-07,Eco Dicionário 33,8,168.82
0814,2025-06-24,Mini Set 33,18,87.69
0815,2025-12-20,Basic Fone 78,33,166.81
0816,2026-02-20,Maxi Tênis 96,6,281.19
0817,2025-11-29,Maxi Pack 19,48,12.17
0818,2026-01-12,Maxi Dicionário 21,13,245.06
0819,2026-01-09,Eco Sofá 5,27,318.72
0820,2025-10-13,Smart Tênis 6,31,112.09
0821,2026-04-04,Giga Tênis 57,20,184.20
0822,2025-08-14,Maxi Fone 78,9,52.76
0823,2026-01-19,Ultra Pack 50,43,360.91
0824,2026-02-16,Maxi Tênis 55,20,131.94
0825,2025-12-08,Elite Dicionário 74,10,265.41
0826,2025-11-21,Smart Kit 61,5,207.55
0827,2025-08-06,Ultra Set 26,24,156.63
0828,2025-10-21,Premium Pack 70,30,73.03
0829,2026-01-04,Ultra Dicionário 44,26,12.80
0830,2026-04-22,Basic Tênis 27,33,316.67
0831,2025-11-14,Smart Bicicleta 11,47,214.21
0832,2026-01-13,Eco Pack 53,50,50.50
0833,2025-09-23,Basic Kit 43,42,339.72
0834,2025-10-01,Maxi Crema 14,16,398.67
0835,2025-09-16,Pro Sofá 53,30,394.75
0836,2026-04-24,Maxi Fone 83,36,452.85
0837,2025-07-11,Smart Fone 42,15,291.46
0838,2026-03-02,Pro Bicicleta 83,43,337.71
0839,2025-11-18,Maxi Bicicleta 83,41,372.20
0840,2026-05-05,Mini Dicionário 91,40,157.40
0841,2025-05-29,Elite Pack 64,12,315.21
0842,2025-07-04,Basic Café 51,30,7.13
0843,2025-12-28,Eco Tênis 94,5,313.45
0844,2025-12-07,Giga Crema 66,50,173.42
0845,2025-09-02,Premium Crema 33,25,156.33
0846,2025-10-14,Maxi Tênis 98,23,7.62
0847,2025-10-02,Premium Tênis 92,49,284.15
0848,2026-02-01,Eco Dicionário 9,42,472.23
0849,2025-12-31,Ultra Crema 70,39,454.19
0850,2025-11-06,Basic Café 93,23,199.97
0851,2025-08-07,Mini Fone 27,23,184.10
0852,2025-09-28,Maxi Set 32,38,480.53
0853,2026-04-23,Basic Tênis 83,19,216.82
0854,2026-04-22,Mini Pack 7,48,454.68
0855,2025-08-12,Maxi Kit 67,32,213.16
0856,2026-01-21,Pro Kit 64,41,476.39
0857,2025-07-13,Elite Pack 40,16,80.05
0858,2026-01-30,Pro Crema 50,36,117.25
0859,2025-10-28,Elite Kit 77,40,435.86
0860,2025-07-28,Pro Tênis 95,29,281.00
0861,2025-06-22,Elite Bicicleta 23,14,345.38
0862,2025-10-29,Smart Café 14,47,133.27
0863,2026-02-19,Elite Tênis 5,31,128.97
0864,2026-02-16,Pro Pack 73,16,136.55
0865,2026-04-15,Mini Café 31,10,459.36
0866,2025-06-21,Elite Tênis 1,42,216.59
0867,2025-06-10,Pro Café 98,28,318.53
0868,2025-06-13,Mini Tênis 19,48,243.46
0869,2025-07-11,Pro Crema 15,48,102.45
0870,2025-08-01,Mini Dicionário 49,5,373.79
0871,2025-12-28,Pro Dicionário 34,28,207.78
0872,2025-11-22,Pro Pack 96,49,144.56
0873,2026-03-13,Eco Pack 7,16,89.17
0874,2026-04-17,Ultra Set 36,45,186.16
0875,2026-04-01,Pro Bicicleta 55,32,368.61
0876,2025-07-03,Maxi Dicionário 84,24,272.14
0877,2025-07-29,Eco Fone 90,19,438.20
0878,2026-04-21,Smart Set 40,26,72.42
0879,2026-01-26,Premium Sofá 18,6,430.28
0880,2026-05-08,Eco Bicicleta 84,6,28.03
0881,2025-12-03,Elite Kit 26,45,339.47
0882,2025-07-13,Eco Pack 41,45,406.91
0883,2025-12-19,Premium Dicionário 61,7,175.89
0884,2026-04-17,Giga Pack 8,2,260.50
0885,2025-06-06,Elite Sofá 5,11,303.02
0886,2026-04-18,Smart Set 69,46,86.72
0887,2025-06-29,Mini Dicionário 52,6,298.58
0888,2026-04-26,Giga Dicionário 49,24,246.89
0889,2026-03-25,Premium Café 54,46,480.21
0890,2026-01-08,Pro Café 32,36,388.00
0891,2025-10-06,Smart Bicicleta 89,19,483.68
0892,2026-01-21,Mini Tênis 23,32,485.77
0893,2026-05-06,Eco Fone 48,36,284.97
0894,2025-10-12,Mini Fone 21,14,45.36
0895,2025-09-23,Smart Kit 76,38,286.34
0896,2026-03-15,Smart Fone 23,11,499.24
0897,2025-08-24,Elite Tênis 39,47,361.77
0898,2025-10-08,Maxi Kit 60,18,148.58
0899,2026-02-05,Eco Crema 79,34,269.07
0900,2026-02-17,Giga Fone 88,15,352.32
0901,2026-01-07,Mini Fone 29,12,123.84
0902,2026-04-15,Eco Café 31,23,196.07
0903,2026-02-02,Premium Pack 63,26,153.41
0904,2026-01-11,Basic Sofá 58,32,454.27
0905,2025-08-14,Pro Pack 9,47,279.64
0906,2026-02-13,Pro Kit 15,46,370.92
0907,2025-06-27,Giga Kit 77,11,90.22
0908,2025-11-21,Maxi Fone 39,1,489.72
0909,2025-11-15,Basic Kit 73,43,80.85
0910,2026-03-28,Smart Fone 7,37,40.61
0911,2025-10-03,Premium Bicicleta 68,7,379.21
0912,2026-05-21,Eco Bicicleta 41,29,138.15
0913,2025-07-24,Elite Crema 47,4,225.83
0914,2025-07-14,Smart Café 73,24,333.08
0915,2026-05-12,Maxi Kit 63,21,236.35
0916,2025-10-03,Mini Crema 75,25,445.53
0917,2026-02-13,Premium Fone 43,42,62.78
0918,2025-07-31,Basic Dicionário 33,16,115.59
0919,2026-04-12,Giga Pack 86,45,263.06
0920,2026-04-22,Elite Sofá 73,5,122.45
0921,2025-07-21,Basic Tênis 72,9,122.85
0922,2025-12-11,Premium Crema 1,2,427.04
0923,2026-01-26,Maxi Dicionário 56,7,294.82
0924,2026-03-28,Smart Kit 75,2,395.63
0925,2025-09-20,Premium Pack 44,16,458.81
0926,2026-03-17,Mini Kit 93,15,329.52
0927,2026-04-19,Pro Bicicleta 49,41,216.25
0928,2026-04-13,Giga Kit 3,42,228.43
0929,2025-10-29,Pro Kit 68,23,92.97
0930,2025-06-17,Mini Set 49,27,346.40
0931,2026-01-29,Ultra Fone 24,37,32.61
0932,2025-10-27,Ultra Pack 45,35,73.08
0933,2025-11-12,Basic Dicionário 96,29,221.43
0934,2026-05-19,Premium Tênis 42,48,433.34
0935,2026-02-25,Premium Café 26,32,380.61
0936,2025-06-23,Mini Tênis 46,16,460.37
0937,2026-04-21,Maxi Bicicleta 2,4,275.00
0938,2025-07-01,Smart Dicionário 40,14,348.34
0939,2025-11-23,Ultra Bicicleta 95,6,93.34
0940,2026-04-24,Eco Pack 53,9,10.37
0941,2026-05-19,Eco Tênis 28,13,395.12
0942,2025-08-15,Smart Kit 5,9,359.39
0943,2025-12-20,Smart Set 99,31,159.71
0944,2025-07-23,Premium Dicionário 81,15,452.25
0945,2026-02-07,Eco Tênis 57,30,357.31
0946,2025-09-10,Smart Crema 45,7,120.52
0947,2026-05-21,Basic Pack 87,26,151.37
0948,2025-07-23,Eco Fone 19,29,450.43
0949,2025-09-22,Giga Sofá 19,36,201.35
0950,2026-03-25,Giga Pack 69,11,414.43
0951,2025-11-24,Mini Fone 64,46,246.58
0952,2026-05-09,Premium Kit 97,36,232.09
0953,2025-07-19,Pro Fone 85,24,282.75
0954,2026-03-11,Elite Bicicleta 19,28,445.01
0955,2026-04-28,Ultra Bicicleta 9,38,228.13
0956,2026-01-19,Giga Tênis 71,7,366.57
0957,2025-08-14,Ultra Crema 31,48,287.11
0958,2025-09-13,Maxi Fone 27,5,360.00
0959,2026-02-11,Ultra Pack 34,11,409.57
0960,2025-07-10,Smart Pack 64,20,152.53
0961,2025-10-11,Premium Dicionário 75,16,27.03
0962,2026-03-15,Premium Fone 37,46,372.04
0963,2026-04-18,Smart Tênis 8,17,475.11
0964,2025-07-01,Ultra Bicicleta 46,47,408.38
0965,2025-05-30,Pro Bicicleta 24,24,454.53
0966,2025-07-08,Basic Sofá 10,13,454.72
0967,2025-07-14,Ultra Set 88,36,12.23
0968,2025-06-04,Smart Sofá 57,12,215.56
0969,2026-05-01,Smart Set 88,48,25.52
0970,2026-04-11,Mini Crema 19,40,293.21
0971,2026-02-17,Giga Sofá 79,25,355.98
0972,2025-12-04,Eco Sofá 9,7,435.87
0973,2026-02-13,Pro Café 35,33,132.40
0974,2026-05-01,Smart Set 24,18,173.74
0975,2025-11-27,Smart Dicionário 70,48,393.88
0976,2026-03-16,Mini Pack 82,10,246.60
0977,2025-09-08,Pro Café 85,11,230.77
0978,2025-06-12,Maxi Crema 60,9,436.24
0979,2025-10-22,Pro Set 19,40,238.67
0980,2025-07-18,Ultra Pack 33,47,367.89
0981,2025-06-13,Ultra Café 88,26,198.91
0982,2025-12-30,Premium Kit 50,30,336.59
0983,2026-04-18,Giga Sofá 11,3,136.01
0984,2025-10-18,Premium Fone 67,42,297.15
0985,2025-06-20,Smart Fone 92,6,146.69
0986,2026-03-26,Ultra Set 82,36,497.17
0987,2025-08-10,Giga Crema 91,37,341.19
0988,2026-02-17,Mini Sofá 99,12,188.74
0989,2025-06-28,Ultra Fone 44,50,345.64
0990,2026-03-27,Ultra Dicionário 66,38,120.83
0991,2026-02-15,Maxi Café 30,40,85.96
0992,2025-11-20,Elite Café 64,47,141.76
0993,2026-02-03,Premium Tênis 61,35,270.14
0994,2026-04-05,Eco Fone 65,34,24.55
0995,2025-08-17,Basic Kit 26,4,291.63
0996,2025-09-05,Elite Dicionário 70,24,295.60
0997,2025-08-31,Premium Bicicleta 96,30,382.91
0998,2025-11-29,Basic Dicionário 75,44,424.72
0999,2025-10-29,Maxi Tênis 27,26,136.71
1000,2025-10-12,Premium Set 45,44,68.35
1001,2025-08-02,Mini Set 85,23,231.28
1002,2025-10-15,Maxi Crema 88,8,287.31
1003,2025-11-30,Eco Sofá 9,30,94.14
1004,2025-06-18,Elite Pack 31,36,301.14
1005,2025-10-17,Giga Fone 74,42,271.20
1006,2026-03-31,Giga Tênis 85,7,430.11
1007,2025-06-01,Maxi Bicicleta 75,14,93.44
1008,2026-02-10,Maxi Kit 24,15,453.21
1009,2025-06-02,Basic Sofá 24,44,355.18
1010,2026-04-19,Basic Fone 15,21,227.71
1011,2025-08-16,Maxi Dicionário 41,37,411.64
1012,2026-03-14,Elite Café 75,34,499.17
1013,2026-05-14,Mini Kit 52,29,468.87
1014,2025-09-12,Elite Kit 15,12,63.63
1015,2026-04-02,Pro Dicionário 74,41,170.31
1016,2025-08-09,Eco Sofá 50,3,438.96
1017,2026-04-17,Maxi Fone 70,32,348.88
1018,2026-03-18,Ultra Bicicleta 78,7,62.13
1019,2025-07-22,Ultra Pack 27,41,361.59
1020,2025-10-09,Eco Bicicleta 63,46,334.75
1021,2025-06-12,Smart Sofá 66,48,185.91
1022,2025-11-25,Eco Kit 39,12,359.39
1023,2025-08-13,Giga Pack 13,14,319.94
1024,2026-04-24,Giga Tênis 51,26,367.31
1025,2025-10-15,Basic Fone 35,38,272.74
1026,2025-08-25,Smart Set 5,8,53.04
1027,2025-08-31,Elite Set 26,20,8.16
1028,2025-08-22,Pro Dicionário 7,14,341.24
1029,2026-01-23,Premium Fone 22,34,498.94
1030,2025-12-03,Smart Tênis 46,38,354.98
1031,2025-09-29,Smart Pack 33,12,201.11
1032,2025-10-14,Maxi Dicionário 78,35,26.81
1033,2026-01-09,Premium Dicionário 80,38,422.78
1034,2025-09-18,Mini Café 35,28,90.94
1035,2025-07-23,Basic Set 7,28,275.92
1036,2026-03-31,Ultra Fone 30,32,148.43
1037,2025-10-15,Basic Tênis 71,19,70.38
1038,2025-09-24,Premium Pack 3,42,37.51
1039,2025-08-25,Maxi Bicicleta 32,42,403.61
1040,2025-09-29,Elite Dicionário 48,49,494.43
1041,2026-05-13,Elite Café 72,26,181.65
1042,2025-11-06,Pro Tênis 40,47,246.97
1043,2025-10-02,Giga Tênis 34,47,184.71
1044,2025-07-13,Ultra Crema 44,3,399.66
1045,2025-10-30,Maxi Kit 15,8,313.31
1046,2026-03-26,Ultra Bicicleta 57,49,490.19
1047,2026-04-29,Maxi Fone 20,35,163.08
1048,2025-06-20,Pro Tênis 63,1,39.02
1049,2026-04-22,Giga Café 1,26,42.38
1050,2025-11-08,Pro Kit 37,42,167.32
1051,2025-12-25,Maxi Pack 99,49,346.51
1052,2025-12-16,Giga Kit 63,38,96.04
1053,2025-06-15,Giga Set 81,13,281.90
1054,2026-04-18,Elite Crema 65,23,117.11
1055,2025-07-06,Smart Pack 28,12,210.61
1056,2025-12-26,Elite Kit 68,25,68.13
1057,2025-06-06,Mini Kit 35,42,356.27
1058,2026-01-04,Ultra Pack 60,41,69.13
1059,2025-09-06,Ultra Café 88,50,226.18
1060,2025-07-31,Basic Bicicleta 1,35,415.50
1061,2026-01-03,Giga Bicicleta 39,19,198.58
1062,2026-03-30,Elite Dicionário 15,15,336.38
1063,2025-10-10,Mini Crema 60,42,469.86
1064,2025-08-24,Basic Set 40,42,352.31
1065,2026-01-20,Smart Set 13,11,86.82
1066,2025-10-13,Pro Tênis 60,26,383.46
1067,2026-01-17,Mini Crema 29,30,415.53
1068,2026-02-21,Ultra Pack 55,17,119.14
1069,2025-11-17,Premium Kit 14,15,370.20
1070,2026-01-28,Smart Set 65,29,322.14
1071,2026-04-15,Ultra Tênis 79,4,260.17
1072,2026-01-25,Mini Tênis 25,34,57.43
1073,2025-09-19,Basic Sofá 9,9,239.97
1074,2026-05-09,Ultra Kit 11,16,348.34
1075,2026-02-24,Ultra Crema 13,39,131.10
1076,2025-10-18,Eco Crema 73,13,272.82
1077,2026-02-24,Premium Kit 74,27,412.20
1078,2025-12-03,Pro Pack 52,8,434.64
1079,2026-03-28,Smart Pack 31,9,392.24
1080,2026-05-18,Maxi Sofá 33,26,396.16
1081,2026-04-24,Eco Café 8,49,383.38
1082,2026-04-23,Maxi Dicionário 96,39,478.02
1083,2026-05-19,Smart Pack 99,41,181.21
